annual_income,emp_length,loan_dollar_amount,monthly_term,purpose,home_ownership,debt_to_income_ratio,monthly_installment,int_rate,total_accounts,total_payment,loan_status,grade,sub_grade
40000,4 years,6000,36,house,rent,0.0604,201.39,0.1273,23,7065,Fully Paid,C,C1
40000,< 1 year,5600,36,house,rent,0.0570,190.02,0.1349,3,6840,Fully Paid,C,C2
54600,2 years,7200,36,house,rent,0.0530,240.96,0.1253,7,8674,Fully Paid,C,C1
28800,2 years,6000,36,house,rent,0.0878,210.83,0.1596,37,7150,Fully Paid,C,C5
38160,3 years,6000,36,house,rent,0.0632,201.04,0.1261,9,6122,Fully Paid,C,C2
20000,5 years,4000,36,house,rent,0.0814,135.7,0.1347,6,4885,Fully Paid,C,C4
45000,< 1 year,4000,36,house,rent,0.0362,135.61,0.1343,14,4882,Fully Paid,C,C3
43000,2 years,4000,36,house,rent,0.0377,135.22,0.1323,14,4287,Fully Paid,C,C1
36000,3 years,10000,36,house,rent,0.1192,357.48,0.1719,10,12870,Fully Paid,E,E3
44400,4 years,15650,36,house,rent,0.1610,595.58,0.2174,5,16534,Fully Paid,F,F5
77250,3 years,4000,36,house,rent,0.0206,132.31,0.1171,12,4779,Fully Paid,B,B3
70000,5 years,4800,36,house,mortgage,0.0282,164.45,0.1417,4,5920,Fully Paid,C,C5
50000,3 years,5000,36,house,rent,0.0415,173.11,0.1491,25,5779,Fully Paid,D,D2
97000,10+ years,30000,36,house,rent,0.1209,977.2,0.1065,26,14801,Charged Off,B,B2
78000,4 years,20000,36,house,rent,0.1009,656.07,0.1114,24,1533,Charged Off,B,B1
30857,6 years,3000,36,house,rent,0.0393,101.17,0.1306,5,1042,Charged Off,C,C2
35000,7 years,9000,36,house,rent,0.1028,299.84,0.1221,33,5329,Charged Off,B,B5
140000,10+ years,12600,36,house,mortgage,0.0328,382.12,0.0579,32,13346,Fully Paid,A,A2
95000,10+ years,35000,36,house,mortgage,0.1383,1095.16,0.079,28,38592,Fully Paid,A,A4
74000,2 years,20500,36,house,mortgage,0.0640,394.85,0.0654,27,14171,Fully Paid,A,A4
70000,4 years,8400,36,house,mortgage,0.0451,263.23,0.08,18,9440,Fully Paid,A,A3
80000,3 years,10000,36,house,mortgage,0.0468,311.8,0.0766,16,11138,Fully Paid,A,A5
56700,3 years,6000,36,house,mortgage,0.0408,192.57,0.0963,19,6816,Fully Paid,A,A5
105000,9 years,24000,36,house,mortgage,0.0524,458.25,0.0617,48,16498,Fully Paid,A,A3
45000,10+ years,5000,36,house,mortgage,0.0415,155.51,0.0749,50,5598,Fully Paid,A,A4
125000,2 years,15000,36,house,mortgage,0.0449,467.7,0.0766,40,15602,Fully Paid,A,A5
115000,8 years,8000,36,house,mortgage,0.0265,254.18,0.0894,27,9131,Fully Paid,A,A5
63000,10+ years,15000,36,house,mortgage,0.0927,486.62,0.1037,32,17520,Fully Paid,B,B3
61000,2 years,10000,36,house,mortgage,0.0637,323.85,0.1025,15,11301,Fully Paid,B,B2
65000,3 years,10000,36,house,mortgage,0.0622,336.9,0.1299,27,12029,Fully Paid,C,C1
80000,4 years,16000,36,house,mortgage,0.0818,545.29,0.138,20,16184,Fully Paid,C,C4
106000,8 years,15000,36,house,mortgage,0.0597,527.06,0.1596,11,18975,Fully Paid,C,C5
79000,2 years,15000,36,house,mortgage,0.0776,511.14,0.1379,15,18092,Fully Paid,C,C5
56400,8 years,17300,36,house,mortgage,0.1287,604.98,0.1562,21,20880,Fully Paid,D,D1
50000,5 years,22800,36,house,mortgage,0.1958,815.95,0.1727,22,29013,Fully Paid,D,D3
150000,10+ years,24000,36,house,own,0.0636,795.22,0.1183,16,24237,Fully Paid,B,B3
42000,5 years,8000,36,house,own,0.0742,259.57,0.1038,13,9345,Fully Paid,B,B1
78885,2 years,20000,36,house,own,0.1017,668.31,0.1242,46,24059,Fully Paid,B,B4
24000,5 years,4000,36,house,own,0.0691,138.12,0.1472,11,4963,Fully Paid,C,C5
160000,10+ years,24000,36,house,own,0.0624,831.48,0.1496,10,24300,Fully Paid,D,D2
101300,< 1 year,18000,36,house,own,0.0763,644.12,0.1726,60,18513,Fully Paid,F,F1
180000,10+ years,14000,36,house,rent,0.0284,426.1,0.0603,28,15121,Fully Paid,A,A1
75000,5 years,20000,36,house,rent,0.0987,616.72,0.0691,22,22202,Fully Paid,A,A5
88000,7 years,9600,36,house,rent,0.0397,291.14,0.0579,36,10452,Fully Paid,A,A2
40800,10+ years,6000,36,house,rent,0.0550,187.08,0.0766,18,6076,Fully Paid,A,A5
63000,1 year,1500,36,house,rent,0.0090,47.01,0.08,17,1668,Fully Paid,A,A3
47256,5 years,12000,36,house,rent,0.0945,372.12,0.0729,24,13276,Fully Paid,A,A4
80000,5 years,7000,36,house,rent,0.0326,217.07,0.0729,32,7681,Fully Paid,A,A4
230000,10+ years,35000,36,house,rent,0.0580,1111.37,0.089,31,39650,Fully Paid,A,A5
80000,10+ years,35000,36,house,rent,0.1667,1111.37,0.089,23,40009,Fully Paid,A,A5
51000,5 years,8000,36,house,rent,0.0604,256.76,0.0963,13,8619,Fully Paid,A,A5
60000,5 years,10000,36,house,rent,0.0626,312.82,0.0788,38,10452,Fully Paid,A,A5
100000,6 years,8000,36,house,rent,0.0294,245.34,0.0654,20,8677,Fully Paid,A,A4
50000,1 year,25000,36,house,rent,0.1988,828.35,0.1183,17,27200,Fully Paid,B,B3
62000,3 years,12000,36,house,rent,0.0754,389.36,0.1038,16,14018,Fully Paid,B,B1
122000,4 years,15000,36,house,rent,0.0487,495.21,0.1158,20,17729,Fully Paid,B,B3
50500,< 1 year,1500,36,house,rent,0.0118,49.75,0.1189,12,1791,Fully Paid,B,B4
90000,1 year,7000,36,house,rent,0.0298,223.42,0.0925,27,8000,Fully Paid,B,B2
64404,3 years,12000,36,house,rent,0.0742,397.97,0.1189,6,14327,Fully Paid,B,B4
84800,4 years,9000,36,house,rent,0.0426,301.2,0.1253,20,10843,Fully Paid,B,B5
20008,2 years,10000,36,house,rent,0.1962,327.14,0.1095,16,10948,Fully Paid,B,B1
56000,2 years,14000,36,house,rent,0.0977,456.03,0.1065,26,15798,Fully Paid,B,B2
120000,2 years,10000,36,house,rent,0.0330,329.72,0.1149,16,11327,Fully Paid,B,B4
63000,2 years,21000,36,house,rent,0.1316,691.14,0.1136,30,24817,Fully Paid,B,B5
67000,7 years,7500,36,house,rent,0.0447,249.75,0.1218,11,8627,Fully Paid,B,B4
90000,1 year,2800,36,house,rent,0.0122,91.82,0.1111,31,3305,Fully Paid,B,B5
48000,2 years,5000,36,house,rent,0.0413,165.07,0.1158,7,5942,Fully Paid,B,B3
75000,9 years,25000,36,house,rent,0.1298,811.15,0.1038,22,26615,Fully Paid,B,B1
63000,1 year,12000,36,house,rent,0.0784,411.67,0.1426,18,14337,Fully Paid,C,C5
235000,1 year,25000,36,house,rent,0.0427,836.66,0.1253,37,29816,Fully Paid,C,C1
60000,2 years,16000,36,house,rent,0.1107,553.32,0.1483,13,19153,Fully Paid,D,D3
55000,4 years,25000,36,house,rent,0.1918,879.18,0.1602,8,31651,Fully Paid,D,D5
184992,7 years,22000,36,house,rent,0.0491,756.84,0.1446,42,26400,Fully Paid,D,D2
90000,2 years,10000,36,house,rent,0.0466,349.46,0.1557,25,11940,Fully Paid,D,D5
95000,< 1 year,7000,36,house,rent,0.0310,245.69,0.1588,15,8845,Fully Paid,E,E4
30000,3 years,8875,36,house,own,0.1218,304.5,0.1427,14,10959,Fully Paid,C,C2
61000,7 years,20000,36,house,own,0.1330,676.02,0.1322,22,22301,Fully Paid,C,C2
48000,3 years,5000,36,house,rent,0.0415,165.82,0.1189,7,5970,Fully Paid,B,B4
57600,10+ years,9000,60,house,mortgage,0.0242,116.26,0.0788,34,347,Charged Off,A,A5
82000,7 years,10000,60,house,mortgage,0.0330,225.54,0.1261,39,5412,Charged Off,C,C2
75000,10+ years,31000,60,house,mortgage,0.1130,706.3,0.1306,27,12068,Charged Off,C,C2
135000,8 years,12000,60,house,mortgage,0.0275,308.92,0.1864,24,9258,Charged Off,E,E1
64200,3 years,8000,60,house,own,0.0360,192.77,0.1558,42,2245,Charged Off,D,D3
54000,10+ years,12000,60,house,own,0.0698,314.07,0.1942,8,4366,Charged Off,E,E3
32919,7 years,12000,60,house,rent,0.1009,276.8,0.1361,12,4965,Charged Off,C,C2
125000,10+ years,12000,60,house,rent,0.0294,306.69,0.183,12,10526,Charged Off,F,F1
48000,2 years,8400,60,house,mortgage,0.0516,206.29,0.1645,13,12377,Fully Paid,E,E1
106000,4 years,15000,60,house,mortgage,0.0429,379.28,0.178,15,16299,Fully Paid,F,F1
45000,10+ years,12000,60,house,own,0.0798,299.14,0.1714,19,17948,Fully Paid,E,E3
67500,1 year,6000,60,house,rent,0.0213,119.63,0.0729,24,6843,Fully Paid,A,A4
45000,5 years,19750,60,house,rent,0.0659,247.18,0.0788,16,14830,Fully Paid,A,A5
92000,10+ years,14400,60,house,rent,0.0410,313.96,0.1112,11,18370,Fully Paid,B,B3
30000,5 years,5000,60,house,rent,0.0465,116.29,0.1398,8,6844,Fully Paid,C,C3
58000,2 years,3000,60,house,rent,0.0142,68.62,0.1323,11,4092,Fully Paid,C,C1
78000,4 years,15400,60,house,rent,0.0359,233.26,0.1632,28,13995,Fully Paid,D,D5
48100,8 years,4800,60,house,rent,0.0296,118.83,0.1682,28,7130,Fully Paid,E,E2
31200,5 years,12800,60,house,rent,0.1250,324.97,0.1799,15,19333,Fully Paid,E,E1
65000,6 years,16000,60,house,rent,0.0723,391.82,0.1632,24,21971,Fully Paid,E,E2
780000,10+ years,6000,60,house,rent,0.0020,129.71,0.1075,11,7782,Fully Paid,B,B2
29112,2 years,3500,60,house,rent,0.0332,80.52,0.1349,13,4821,Fully Paid,C,C2
120000,10+ years,15000,60,house,mortgage,0.0364,364.38,0.1595,52,14500,Charged Off,D,D4
97500,9 years,35000,60,house,mortgage,0.1077,874.93,0.1727,28,32472,Charged Off,D,D3
30000,2 years,5800,60,house,rent,0.0584,145.96,0.1758,12,1754,Charged Off,D,D4
48000,10+ years,21000,60,house,rent,0.1321,528.25,0.1756,12,1981,Charged Off,E,E4
30000,2 years,3600,60,house,rent,0.0368,91.91,0.1825,22,2048,Charged Off,F,F1
54000,1 year,5100,60,house,rent,0.0309,139.01,0.2136,20,5893,Charged Off,F,F4
150000,10+ years,35000,60,house,rent,0.0746,932.17,0.2025,16,36291,Charged Off,F,F1
40000,< 1 year,14000,60,house,rent,0.1072,357.42,0.1825,38,4712,Charged Off,F,F1
57840,< 1 year,13500,60,house,mortgage,0.0629,303.18,0.1242,9,16797,Fully Paid,B,B4
61200,2 years,20000,60,house,mortgage,0.0908,463.3,0.138,21,27212,Fully Paid,C,C4
48000,4 years,17175,60,house,mortgage,0.1096,438.48,0.1825,24,24936,Fully Paid,D,D5
150000,10+ years,15600,60,house,mortgage,0.0301,376.22,0.1562,21,17526,Fully Paid,D,D1
150000,10+ years,25000,60,house,mortgage,0.0536,669.75,0.2053,25,29072,Fully Paid,G,G2
110000,1 year,24000,60,house,own,0.0341,312.8,0.0999,35,15323,Fully Paid,B,B4
40000,3 years,10000,60,house,own,0.0690,230.05,0.1349,29,13803,Fully Paid,C,C2
52000,10+ years,8000,60,house,own,0.0426,184.54,0.1361,13,10097,Fully Paid,C,C2
24000,6 years,5300,60,house,own,0.0655,131.07,0.1677,10,7798,Fully Paid,D,D2
34000,2 years,20000,60,house,rent,0.1570,444.79,0.1199,17,25706,Fully Paid,B,B5
42000,4 years,7200,60,house,rent,0.0441,154.3,0.1037,24,8915,Fully Paid,B,B3
32400,10+ years,8000,60,house,rent,0.0720,194.34,0.1595,15,9009,Fully Paid,D,D4
50000,3 years,12100,60,house,rent,0.0726,302.48,0.1727,15,12785,Fully Paid,D,D3
88500,9 years,12000,60,house,rent,0.0409,301.41,0.1749,20,14003,Fully Paid,D,D5
124000,< 1 year,35000,60,house,rent,0.0550,568.8,0.1879,27,33148,Fully Paid,E,E3
250000,6 years,35000,60,house,rent,0.0461,960.11,0.2167,25,45377,Fully Paid,F,F3
45000,3 years,22000,60,house,mortgage,0.1350,506.11,0.1349,34,8097,Charged Off,C,C2
63000,7 years,10000,60,house,mortgage,0.0475,249.28,0.1714,27,6730,Charged Off,E,E3
191000,< 1 year,35000,60,house,mortgage,0.0586,933.14,0.203,43,25126,Charged Off,E,E5
140000,4 years,21800,60,house,mortgage,0.0508,593.21,0.2128,26,18750,Charged Off,F,F2
75000,10+ years,18400,60,house,mortgage,0.0832,520.08,0.2313,19,9708,Charged Off,G,G2
46560,5 years,24250,60,house,rent,0.1442,559.37,0.1361,10,31750,Charged Off,C,C2
31200,1 year,12000,60,house,rent,0.1121,291.57,0.1596,8,13601,Charged Off,C,C5
85000,1 year,14300,60,house,rent,0.0496,351.49,0.1649,21,5974,Charged Off,D,D3
69000,6 years,7200,60,house,rent,0.0331,190.4,0.1991,30,3943,Charged Off,E,E4
275000,10+ years,28000,60,house,rent,0.0300,686.88,0.164,21,32238,Charged Off,E,E1
38400,2 years,11500,60,house,rent,0.0619,198.1,0.1756,14,5561,Charged Off,E,E4
82000,8 years,5000,60,house,rent,0.0175,119.51,0.1521,16,3705,Charged Off,D,D2
107000,2 years,7000,60,house,rent,0.0204,181.74,0.1904,9,6361,Charged Off,F,F3
40000,10+ years,15300,60,house,mortgage,0.0929,309.5,0.079,32,16896,Fully Paid,A,A4
55000,7 years,18000,60,house,mortgage,0.0868,397.77,0.1171,11,20813,Fully Paid,B,B3
77000,2 years,14000,60,house,mortgage,0.0476,305.17,0.1111,40,14156,Fully Paid,B,B5
75000,< 1 year,31800,60,house,mortgage,0.1150,718.52,0.1269,10,36987,Fully Paid,B,B5
80000,10+ years,26500,60,house,mortgage,0.0864,576.05,0.1099,35,34461,Fully Paid,B,B3
75000,7 years,20000,60,house,mortgage,0.0418,261.28,0.0999,24,12504,Fully Paid,B,B4
43000,10+ years,4200,60,house,mortgage,0.0262,93.92,0.1223,14,4334,Fully Paid,C,C1
89500,5 years,20675,60,house,mortgage,0.0631,470.32,0.1299,29,27427,Fully Paid,C,C1
130000,9 years,25000,60,house,mortgage,0.0520,563.85,0.1261,50,33831,Fully Paid,C,C2
139872,5 years,30000,60,house,mortgage,0.0625,728.91,0.1596,32,42490,Fully Paid,C,C5
75000,4 years,30000,60,house,mortgage,0.1104,690.15,0.1349,46,30339,Fully Paid,C,C1
40000,4 years,20000,60,house,mortgage,0.1405,468.17,0.1427,23,22330,Fully Paid,C,C2
60000,8 years,20000,60,house,mortgage,0.0927,463.3,0.138,21,27620,Fully Paid,C,C4
550000,1 year,35000,60,house,mortgage,0.0179,819.3,0.1427,47,42864,Fully Paid,C,C2
48000,10+ years,14400,60,house,mortgage,0.0819,327.58,0.1299,14,18087,Fully Paid,C,C1
60000,4 years,12000,60,house,mortgage,0.0595,297.53,0.1689,41,15846,Fully Paid,D,D4
42000,10+ years,25000,60,house,mortgage,0.1798,629.14,0.1758,15,34119,Fully Paid,D,D4
45000,5 years,15000,60,house,mortgage,0.0973,364.94,0.1602,18,21439,Fully Paid,D,D5
80000,3 years,20000,60,house,mortgage,0.0724,482.34,0.1562,10,27251,Fully Paid,D,D1
94600,4 years,25000,60,house,mortgage,0.0784,618.23,0.1677,11,37094,Fully Paid,E,E2
56400,7 years,28500,60,house,mortgage,0.0983,461.98,0.1929,21,23844,Fully Paid,E,E4
252000,2 years,28000,60,house,mortgage,0.0344,723.11,0.1879,32,40851,Fully Paid,E,E3
45000,6 years,29100,60,house,mortgage,0.2025,759.53,0.1929,25,42821,Fully Paid,E,E4
70000,5 years,5600,60,house,mortgage,0.0241,140.72,0.1751,6,7470,Fully Paid,E,E4
88860,10+ years,24000,60,house,mortgage,0.0854,632.39,0.1974,42,35010,Fully Paid,F,F5
54150,10+ years,22250,60,house,mortgage,0.1259,568.04,0.1825,24,30430,Fully Paid,D,D5
49200,10+ years,25000,60,house,own,0.1403,575.12,0.1349,22,29738,Fully Paid,C,C2
37392,2 years,17000,60,house,own,0.1349,420.4,0.1677,17,18162,Fully Paid,E,E2
30000,8 years,12000,60,house,rent,0.1018,254.44,0.0991,15,14951,Fully Paid,B,B1
85000,3 years,26400,60,house,rent,0.0824,583.4,0.1171,36,30722,Fully Paid,B,B3
100200,8 years,21000,60,house,rent,0.0334,278.53,0.0962,19,13938,Fully Paid,B,B3
60000,< 1 year,35000,60,house,rent,0.1038,518.76,0.1349,26,24026,Fully Paid,C,C2
33000,3 years,8000,60,house,rent,0.0671,184.54,0.1361,6,8377,Fully Paid,C,C2
98004,1 year,25000,60,house,rent,0.0745,608.22,0.1602,23,26403,Fully Paid,D,D5
99000,3 years,15000,60,house,rent,0.0432,356.15,0.1491,19,20173,Fully Paid,D,D2
72000,10+ years,7200,60,house,rent,0.0289,173.49,0.1558,43,9261,Fully Paid,D,D3
98583,10+ years,16000,60,house,rent,0.0473,388.67,0.1595,32,22510,Fully Paid,D,D4
100000,3 years,21500,60,house,rent,0.0640,533.06,0.1689,20,25677,Fully Paid,D,D4
72000,7 years,10000,60,house,rent,0.0398,239.01,0.1521,12,14340,Fully Paid,D,D2
77196,< 1 year,24000,60,house,rent,0.0559,359.83,0.1599,35,21553,Fully Paid,D,D2
28800,1 year,12000,60,house,rent,0.1187,284.92,0.1491,5,17079,Fully Paid,D,D2
130000,5 years,15000,60,house,rent,0.0280,302.8,0.1879,37,12270,Fully Paid,E,E3
58000,7 years,15000,60,house,rent,0.0805,389.03,0.1899,18,19427,Fully Paid,F,F3
42000,4 years,10000,60,house,mortgage,0.0707,247.3,0.1677,16,14240,Fully Paid,E,E2
70000,1 year,10075,60,house,mortgage,0.0384,224.07,0.1199,27,12750,Current,B,B5
31200,1 year,12950,60,house,rent,0.1074,279.31,0.1065,28,14764,Current,B,B2
70000,6 years,14000,60,house,mortgage,0.0583,340.16,0.1596,32,18310,Current,C,C5
156000,7 years,25000,60,house,mortgage,0.0491,638.25,0.1825,23,34704,Current,D,D5
150000,3 years,14000,60,house,mortgage,0.0232,289.94,0.089,25,15588,Current,A,A5
72000,10+ years,30000,60,house,mortgage,0.1060,636.09,0.0991,25,34347,Current,B,B1
35000,3 years,17500,60,house,mortgage,0.1326,386.72,0.1171,17,20865,Current,B,B3
100000,6 years,35000,60,house,mortgage,0.0707,589.47,0.1171,18,32394,Current,B,B3
60000,10+ years,25000,60,house,mortgage,0.1105,552.46,0.1171,26,29297,Current,B,B3
80000,10+ years,21000,60,house,mortgage,0.0725,483.1,0.1349,11,26038,Current,C,C1
40000,6 years,19500,60,house,mortgage,0.1346,448.6,0.1349,51,26440,Current,C,C2
120000,10+ years,35000,60,house,mortgage,0.0981,981.45,0.2274,35,52984,Current,G,G1
44000,10+ years,23325,60,house,rent,0.1463,536.59,0.1349,10,31652,Current,C,C2
52000,10+ years,17200,60,house,rent,0.1071,464.26,0.2089,6,24156,Current,F,F1
